state,district,year,residualsodiumcarbonate
Gujarat,Mahesana,2018,-0.36475098
Gujarat,Narmada,2000,7.6199999
Gujarat,Narmada,2001,
Gujarat,Narmada,2002,
Gujarat,Narmada,2003,
Gujarat,Narmada,2004,4.02
Gujarat,Narmada,2005,3.77
Gujarat,Narmada,2006,
Gujarat,Narmada,2007,0.384
Gujarat,Narmada,2008,0.9666667
Gujarat,Narmada,2009,2.0366666
Gujarat,Narmada,2010,1.164
Gujarat,Narmada,2011,1.085
Gujarat,Narmada,2012,
Gujarat,Narmada,2013,0.45333332
Gujarat,Narmada,2014,-5.9679999
Gujarat,Narmada,2015,-6.1700001
Gujarat,Narmada,2016,
Gujarat,Narmada,2017,-3.4666181
Gujarat,Narmada,2018,-7.7900186
Gujarat,Navsari,2000,2.2850001
Gujarat,Navsari,2001,
Gujarat,Navsari,2002,9.3599997
Gujarat,Navsari,2003,
Gujarat,Navsari,2004,2.79
Gujarat,Navsari,2005,1.8345578
Gujarat,Navsari,2006,5.0359998
Gujarat,Navsari,2007,1.9760001
Gujarat,Navsari,2008,0.25999999
Gujarat,Navsari,2009,4.9657145
Gujarat,Navsari,2010,7.0080004
Gujarat,Navsari,2011,3.0049999
Gujarat,Navsari,2012,5.1880002
Gujarat,Navsari,2013,12.76
Gujarat,Navsari,2014,-2.5685713
Gujarat,Navsari,2015,-1.5654544
Gujarat,Navsari,2016,4.8000002
Gujarat,Navsari,2017,-3.9956164
Gujarat,Navsari,2018,-10.050734
Gujarat,Panch Mahals,2000,1.722
Gujarat,Panch Mahals,2001,
Gujarat,Panch Mahals,2002,0.98000002
Gujarat,Panch Mahals,2003,
Gujarat,Panch Mahals,2004,
Gujarat,Panch Mahals,2005,
Gujarat,Panch Mahals,2006,1.2
Gujarat,Panch Mahals,2007,0.38
Gujarat,Panch Mahals,2008,8.833333
Gujarat,Panch Mahals,2009,4.5359998
Gujarat,Panch Mahals,2010,3.2
Gujarat,Panch Mahals,2011,2.9114287
Gujarat,Panch Mahals,2012,4.2750001
Gujarat,Panch Mahals,2013,3.9400001
Gujarat,Panch Mahals,2014,-0.12869567
Gujarat,Panch Mahals,2015,1.1368001
Gujarat,Panch Mahals,2016,2.5999999
Gujarat,Panch Mahals,2017,0.42366976
Gujarat,Panch Mahals,2018,-4.563664
Gujarat,Patan,2000,
Gujarat,Patan,2001,
Gujarat,Patan,2002,0.40000001
Gujarat,Patan,2003,
Gujarat,Patan,2004,
Gujarat,Patan,2005,4.3600001
Gujarat,Patan,2006,0.36000001
Gujarat,Patan,2007,1.28
Gujarat,Patan,2008,1.46
Gujarat,Patan,2009,3.6960001
Gujarat,Patan,2010,4.5149999
Gujarat,Patan,2011,3.908
Gujarat,Patan,2012,4.2533336
Gujarat,Patan,2013,4.2649999
Gujarat,Patan,2014,-14.602501
Gujarat,Patan,2015,-25.247499
Gujarat,Patan,2016,10
Gujarat,Patan,2017,-22.731695
Gujarat,Patan,2018,-10.773741
Gujarat,Porbandar,2000,1.62
Gujarat,Porbandar,2001,
Gujarat,Porbandar,2002,1.6
Gujarat,Porbandar,2003,
Gujarat,Porbandar,2004,
Gujarat,Porbandar,2005,
Gujarat,Porbandar,2006,
Gujarat,Porbandar,2007,1.6799999
Gujarat,Porbandar,2008,2.72
Gujarat,Porbandar,2009,0.83000004
Gujarat,Porbandar,2010,4.21
Gujarat,Porbandar,2011,2.46
Gujarat,Porbandar,2012,0.5
Gujarat,Porbandar,2013,3.8399999
Gujarat,Porbandar,2014,-15.394814
Gujarat,Porbandar,2015,-16.200001
Gujarat,Porbandar,2016,
Gujarat,Porbandar,2017,-32.353252
Gujarat,Porbandar,2018,-21.324211
Gujarat,Rajkot,2000,3.2955556
Gujarat,Rajkot,2001,
Gujarat,Rajkot,2002,4.9900002
Gujarat,Rajkot,2003,
Gujarat,Rajkot,2004,2.8080001
Gujarat,Rajkot,2005,6.2719998
Gujarat,Rajkot,2006,3.8033333
Gujarat,Rajkot,2007,11.124616
Gujarat,Rajkot,2008,7.2307692
Gujarat,Rajkot,2009,6.2833333
Gujarat,Rajkot,2010,7.0279999
Gujarat,Rajkot,2011,9.1339998
Gujarat,Rajkot,2012,3.0377777
Gujarat,Rajkot,2013,2.0666666
Gujarat,Rajkot,2014,-14.131111
Gujarat,Rajkot,2015,-14.195294
Gujarat,Rajkot,2016,-55.599998
Gujarat,Rajkot,2017,-18.673647
Gujarat,Rajkot,2018,-20.820168
Gujarat,Sabar Kantha,2000,3.5700002
Gujarat,Sabar Kantha,2001,
Gujarat,Sabar Kantha,2002,6.2666669
Gujarat,Sabar Kantha,2003,
Gujarat,Sabar Kantha,2004,4.1466665
Gujarat,Sabar Kantha,2005,3.9879999
Gujarat,Sabar Kantha,2006,7.2600002
Gujarat,Sabar Kantha,2007,2.4575
Gujarat,Sabar Kantha,2008,2.4100001
Gujarat,Sabar Kantha,2009,4.8266668
Gujarat,Sabar Kantha,2010,4.8028569
Gujarat,Sabar Kantha,2011,4.8200002
Gujarat,Sabar Kantha,2012,3.3566668
Gujarat,Sabar Kantha,2013,2.6133335
Gujarat,Sabar Kantha,2014,-6.9827585
Gujarat,Sabar Kantha,2015,-6.6581249
Gujarat,Sabar Kantha,2016,-14.4
Gujarat,Sabar Kantha,2017,-8.77244
Gujarat,Sabar Kantha,2018,-13.604016
Gujarat,Surat,2000,4.395
Gujarat,Surat,2001,
Gujarat,Surat,2002,6.0540037
Gujarat,Surat,2003,
Gujarat,Surat,2004,2.5699999
Gujarat,Surat,2005,3.0474999
Gujarat,Surat,2006,3.7020001
Gujarat,Surat,2007,3.4685714
Gujarat,Surat,2008,1.26
Gujarat,Surat,2009,4.4099998
Gujarat,Surat,2010,4.5306668
Gujarat,Surat,2011,2.8050001
Gujarat,Surat,2012,6.3759999
Gujarat,Surat,2013,4.02
Gujarat,Surat,2014,-3.4841666
Gujarat,Surat,2015,-2.1294117
Gujarat,Surat,2016,
Gujarat,Surat,2017,0.96751893
Gujarat,Surat,2018,-4.3540001
Gujarat,Surendranagar,2000,6.4082909
Gujarat,Surendranagar,2001,
Gujarat,Surendranagar,2002,3.1866667
Gujarat,Surendranagar,2003,
Gujarat,Surendranagar,2004,4.3800001
Gujarat,Surendranagar,2005,9.1950006
Gujarat,Surendranagar,2006,5.2950001
Gujarat,Surendranagar,2007,3.6800001
Gujarat,Surendranagar,2008,4.2966666
Gujarat,Surendranagar,2009,5.757143
Gujarat,Surendranagar,2010,6.6314282
Gujarat,Surendranagar,2011,6.5900002
Gujarat,Surendranagar,2012,3.9733334
Gujarat,Surendranagar,2013,4.0880003
Gujarat,Surendranagar,2014,-17.869999
Gujarat,Surendranagar,2015,-5.0999999
Gujarat,Surendranagar,2016,
Gujarat,Surendranagar,2017,-7.6950684
Gujarat,Surendranagar,2018,-20.079624
Gujarat,Tapi,2000,1.112
Gujarat,Tapi,2001,
Gujarat,Tapi,2002,11.8
Gujarat,Tapi,2003,
Gujarat,Tapi,2004,1.12
Gujarat,Tapi,2005,4.21
Gujarat,Tapi,2006,2.1800001
Gujarat,Tapi,2007,2.6000001
Gujarat,Tapi,2008,4
Gujarat,Tapi,2009,3.595
Gujarat,Tapi,2010,2.3133333
Gujarat,Tapi,2011,3.0249999
Gujarat,Tapi,2012,0.62
Gujarat,Tapi,2013,0.82999998
Gujarat,Tapi,2014,-3.4349999
Gujarat,Tapi,2015,-1.04
Gujarat,Tapi,2016,
Gujarat,Tapi,2017,-0.56408006
Gujarat,Tapi,2018,-3.4086657
Gujarat,The Dangs,2000,3.8499999
Gujarat,The Dangs,2001,
Gujarat,The Dangs,2002,
Gujarat,The Dangs,2003,
Gujarat,The Dangs,2004,
Gujarat,The Dangs,2005,0.25999999
Gujarat,The Dangs,2006,0.72285712
Gujarat,The Dangs,2007,0.40000001
Gujarat,The Dangs,2008,3.01
Gujarat,The Dangs,2009,0.80199999
Gujarat,The Dangs,2010,1.3771429
Gujarat,The Dangs,2011,0.70666665
Gujarat,The Dangs,2012,
Gujarat,The Dangs,2013,0.98000002
Gujarat,The Dangs,2014,-1.5550001
Gujarat,The Dangs,2015,-0.95125002
Gujarat,The Dangs,2016,-1.22
Gujarat,The Dangs,2017,-1.0834261
Gujarat,The Dangs,2018,-2.8790259
Gujarat,Vadodara,2000,5.05125
Gujarat,Vadodara,2001,
Gujarat,Vadodara,2002,4.9742856
Gujarat,Vadodara,2003,
Gujarat,Vadodara,2004,6.3622222
Gujarat,Vadodara,2005,4.3688889
Gujarat,Vadodara,2006,5.3742857
Gujarat,Vadodara,2007,3.2138462
Gujarat,Vadodara,2008,3.756923
Gujarat,Vadodara,2009,6.79
Gujarat,Vadodara,2010,6.2480001
Gujarat,Vadodara,2011,5.8413334
Gujarat,Vadodara,2012,7.2054543
Gujarat,Vadodara,2013,5.5033336
Gujarat,Vadodara,2014,-3.0593333
Gujarat,Vadodara,2015,-6.1223078
Gujarat,Vadodara,2016,-3.5999999
Gujarat,Vadodara,2017,-4.9851193
Gujarat,Vadodara,2018,-2.5480325
Gujarat,Valsad,2000,1.2333333
Gujarat,Valsad,2001,
Gujarat,Valsad,2002,0.87
Gujarat,Valsad,2003,
Gujarat,Valsad,2004,2.6600001
Gujarat,Valsad,2005,5.7133331
Gujarat,Valsad,2006,2.1233332
Gujarat,Valsad,2007,2.1666665
Gujarat,Valsad,2008,0.83999997
Gujarat,Valsad,2009,2.9879999
Gujarat,Valsad,2010,3.256
Gujarat,Valsad,2011,4.1700001
Gujarat,Valsad,2012,2.0599999
Gujarat,Valsad,2013,
Gujarat,Valsad,2014,-2.4733334
Gujarat,Valsad,2015,-1.2709091
Gujarat,Valsad,2016,-0.53333336
Gujarat,Valsad,2017,0.40060434
Gujarat,Valsad,2018,56.97747
Haryana,Ambala,2000,4.5488887
Haryana,Ambala,2001,3.8461671
Haryana,Ambala,2002,6.822011
Haryana,Ambala,2003,
Haryana,Ambala,2004,7.0679998
Haryana,Ambala,2005,6.5325003
Haryana,Ambala,2006,16.09
Haryana,Ambala,2007,4.2666669
Haryana,Ambala,2008,8.3024998
Haryana,Ambala,2009,4.6654544
Haryana,Ambala,2010,8.3699999
Haryana,Ambala,2011,
Haryana,Ambala,2012,6.0145454
Haryana,Ambala,2013,5.52
Haryana,Ambala,2014,-3.2969229
Haryana,Ambala,2015,12.59
Haryana,Ambala,2016,4.3200002
Haryana,Ambala,2017,
Haryana,Ambala,2018,0
Haryana,Bhiwani,2000,7.3900003
Haryana,Bhiwani,2001,
Haryana,Bhiwani,2002,
Haryana,Bhiwani,2003,
Haryana,Bhiwani,2004,7.1444445
Haryana,Bhiwani,2005,11.073333
Haryana,Bhiwani,2006,9.9628572
Haryana,Bhiwani,2007,2.835
Haryana,Bhiwani,2008,9.9405947
Haryana,Bhiwani,2009,11.213333
Haryana,Bhiwani,2010,11.728889
Haryana,Bhiwani,2011,
Haryana,Bhiwani,2012,7.8266468
Haryana,Bhiwani,2013,12.435
Haryana,Bhiwani,2014,-11.499259
Haryana,Bhiwani,2015,-11.448387
Haryana,Bhiwani,2016,-2.3199999
Haryana,Bhiwani,2017,
Haryana,Bhiwani,2018,0
Haryana,Faridabad,2000,0.44
Haryana,Faridabad,2001,
Haryana,Faridabad,2002,
Haryana,Faridabad,2003,
Haryana,Faridabad,2004,
Haryana,Faridabad,2005,
Haryana,Faridabad,2006,
Haryana,Faridabad,2007,
Haryana,Faridabad,2008,13.3
Haryana,Faridabad,2009,7.1766796
Haryana,Faridabad,2010,1.7543788
Haryana,Faridabad,2011,
Haryana,Faridabad,2012,
Haryana,Faridabad,2013,17.085001
Haryana,Faridabad,2014,-3.3533335
Haryana,Faridabad,2015,
Haryana,Faridabad,2016,-0.059999943
Haryana,Faridabad,2017,
Haryana,Faridabad,2018,0
Haryana,Fatehabad,2000,7.8599997
Haryana,Fatehabad,2001,
Haryana,Fatehabad,2002,
Haryana,Fatehabad,2003,
Haryana,Fatehabad,2004,13.360001
Haryana,Fatehabad,2005,15.22
Haryana,Fatehabad,2006,27.93
Haryana,Fatehabad,2007,12.04
Haryana,Fatehabad,2008,25.52
Haryana,Fatehabad,2009,9.1000004
Haryana,Fatehabad,2010,3.48
Haryana,Fatehabad,2011,
Haryana,Fatehabad,2012,2.1500001
Haryana,Fatehabad,2013,
Haryana,Fatehabad,2014,-12.400001
Haryana,Fatehabad,2015,-33.029999
Haryana,Fatehabad,2016,
Haryana,Fatehabad,2017,
Haryana,Fatehabad,2018,0
Haryana,Gurgaon,2000,4.2733331
Haryana,Gurgaon,2001,
Haryana,Gurgaon,2002,
Haryana,Gurgaon,2003,
Haryana,Gurgaon,2004,3.78
Haryana,Gurgaon,2005,10.38
Haryana,Gurgaon,2006,
Haryana,Gurgaon,2007,1.1527017
Haryana,Gurgaon,2008,16.573334
Haryana,Gurgaon,2009,
Haryana,Gurgaon,2010,1.5500001
Haryana,Gurgaon,2011,
Haryana,Gurgaon,2012,5.6466832
Haryana,Gurgaon,2013,7.9356604
Haryana,Gurgaon,2014,-9.8940001
Haryana,Gurgaon,2015,11.38
Haryana,Gurgaon,2016,-11.993334
Haryana,Gurgaon,2017,
Haryana,Gurgaon,2018,0
Haryana,Hisar,2000,6.5999999
Haryana,Hisar,2001,11.66
Haryana,Hisar,2002,
Haryana,Hisar,2003,
Haryana,Hisar,2004,2.5
Haryana,Hisar,2005,4.875
Haryana,Hisar,2006,4.1350002
Haryana,Hisar,2007,5.75
Haryana,Hisar,2008,6.54
Haryana,Hisar,2009,2.5650001
Haryana,Hisar,2010,4.9839997
Haryana,Hisar,2011,
Haryana,Hisar,2012,7.4742856
Haryana,Hisar,2013,3.25
Haryana,Hisar,2014,-15.571818
Haryana,Hisar,2015,-12.348333
Haryana,Hisar,2016,-1.75
Haryana,Hisar,2017,
Haryana,Hisar,2018,0
Haryana,Jhajjar,2000,7.6199999
Haryana,Jhajjar,2001,
Haryana,Jhajjar,2002,
Haryana,Jhajjar,2003,
Haryana,Jhajjar,2004,4.79
Haryana,Jhajjar,2005,5.8066669
Haryana,Jhajjar,2006,3.1960001
Haryana,Jhajjar,2007,3.3899999
Haryana,Jhajjar,2008,4.3000002
Haryana,Jhajjar,2009,2.98
Haryana,Jhajjar,2010,5.1300001
Haryana,Jhajjar,2011,
Haryana,Jhajjar,2012,
Haryana,Jhajjar,2013,4.4266667
Haryana,Jhajjar,2014,-20.033751
Haryana,Jhajjar,2015,-14.069411
Haryana,Jhajjar,2016,38.240002
Haryana,Jhajjar,2017,
Haryana,Jhajjar,2018,0
Haryana,Jind,2000,4.0703559
Haryana,Jind,2001,8.46
Haryana,Jind,2002,
Haryana,Jind,2003,
Haryana,Jind,2004,9.7514286
Haryana,Jind,2005,11.576364
Haryana,Jind,2006,6.4675002
Haryana,Jind,2007,11.888572
Haryana,Jind,2008,11.512
Haryana,Jind,2009,13.565001
Haryana,Jind,2010,6.3177776
Haryana,Jind,2011,
Haryana,Jind,2012,12.204
Haryana,Jind,2013,6.6666665
Haryana,Jind,2014,-1.1738464
Haryana,Jind,2015,-1.7816666
Haryana,Jind,2016,12.08
Haryana,Jind,2017,
Haryana,Jind,2018,0
Haryana,Kaithal,2000,4.0799999
Haryana,Kaithal,2001,5.52
Haryana,Kaithal,2002,7.4358811
Haryana,Kaithal,2003,
Haryana,Kaithal,2004,6.3763947
Haryana,Kaithal,2005,1.1950001
Haryana,Kaithal,2006,11.68
Haryana,Kaithal,2007,3.28
Haryana,Kaithal,2008,14.545
Haryana,Kaithal,2009,9.1833334
Haryana,Kaithal,2010,5.9066668
Haryana,Kaithal,2011,
Haryana,Kaithal,2012,12.275556
Haryana,Kaithal,2013,6.0325699
Haryana,Kaithal,2014,3.4536841
Haryana,Kaithal,2015,-2.241111
Haryana,Kaithal,2016,
Haryana,Kaithal,2017,
Haryana,Kaithal,2018,0
Haryana,Karnal,2000,5.0744443
Haryana,Karnal,2001,4.6799998
Haryana,Karnal,2002,
Haryana,Karnal,2003,
Haryana,Karnal,2004,9.6433334
Haryana,Karnal,2005,3.9300001
Haryana,Karnal,2006,4.7919998
Haryana,Karnal,2007,4.0506668
Haryana,Karnal,2008,3.3434029
Haryana,Karnal,2009,4.5716667
Haryana,Karnal,2010,7.2298775
Haryana,Karnal,2011,
Haryana,Karnal,2012,4.208797
Haryana,Karnal,2013,4.5585713
Haryana,Karnal,2014,3.9896774
Haryana,Karnal,2015,
Haryana,Karnal,2016,1.5285715
Haryana,Karnal,2017,
Haryana,Karnal,2018,0
Haryana,Kurukshetra,2000,6.2633333
Haryana,Kurukshetra,2001,2.7885125
Haryana,Kurukshetra,2002,6.0927272
Haryana,Kurukshetra,2003,
Haryana,Kurukshetra,2004,
Haryana,Kurukshetra,2005,11.04
Haryana,Kurukshetra,2006,
Haryana,Kurukshetra,2007,12.405001
Haryana,Kurukshetra,2008,6.9899998
Haryana,Kurukshetra,2009,4.8728089
Haryana,Kurukshetra,2010,6.9678879
Haryana,Kurukshetra,2011,
Haryana,Kurukshetra,2012,4.0323606
Haryana,Kurukshetra,2013,3.974
Haryana,Kurukshetra,2014,4.5987501
Haryana,Kurukshetra,2015,7.5599999
Haryana,Kurukshetra,2016,3.9099998
Haryana,Kurukshetra,2017,
Haryana,Kurukshetra,2018,0
Haryana,Mahendragarh,2000,8.3150005
Haryana,Mahendragarh,2001,5.29
Haryana,Mahendragarh,2002,7.2199998
Haryana,Mahendragarh,2003,
Haryana,Mahendragarh,2004,5.23
Haryana,Mahendragarh,2005,8.75
Haryana,Mahendragarh,2006,18.799999
Haryana,Mahendragarh,2007,18.57
Haryana,Mahendragarh,2008,1.9813794
Haryana,Mahendragarh,2009,9.1400003
Haryana,Mahendragarh,2010,2.7
Haryana,Mahendragarh,2011,16.32
Haryana,Mahendragarh,2012,15.83
Haryana,Mahendragarh,2013,3.98
Haryana,Mahendragarh,2014,-3.1199999
Haryana,Mahendragarh,2015,0.39000005
Haryana,Mahendragarh,2016,
Haryana,Mahendragarh,2017,
Haryana,Mahendragarh,2018,0
Haryana,Nuh,2000,11.82
Haryana,Nuh,2001,
Haryana,Nuh,2002,
Haryana,Nuh,2003,
Haryana,Nuh,2004,9.585
Haryana,Nuh,2005,6.77
Haryana,Nuh,2006,7.7066669
Haryana,Nuh,2007,16.76
Haryana,Nuh,2008,5.29
Haryana,Nuh,2009,9
Haryana,Nuh,2010,
Haryana,Nuh,2011,
Haryana,Nuh,2012,0.31999999
Haryana,Nuh,2013,
Haryana,Nuh,2014,-5.8955555
Haryana,Nuh,2015,
Haryana,Nuh,2016,-4.1799998
Haryana,Nuh,2017,
Haryana,Nuh,2018,0
Haryana,Palwal,2000,8.9250002
Haryana,Palwal,2001,8.9250002
Haryana,Palwal,2002,
Haryana,Palwal,2003,
Haryana,Palwal,2004,10.74
Haryana,Palwal,2005,11.02
Haryana,Palwal,2006,7.9320002
Haryana,Palwal,2007,13.76
Haryana,Palwal,2008,11.0075
Haryana,Palwal,2009,11.25
Haryana,Palwal,2010,8.1571064
Haryana,Palwal,2011,
Haryana,Palwal,2012,4.0986266
Haryana,Palwal,2013,8.0900002
Haryana,Palwal,2014,-13.440001
Haryana,Palwal,2015,
Haryana,Palwal,2016,
Haryana,Palwal,2017,
Haryana,Palwal,2018,0
Haryana,Panchkula,2000,0.059999999
Haryana,Panchkula,2001,0.28
Haryana,Panchkula,2002,1.78
Haryana,Panchkula,2003,
Haryana,Panchkula,2004,1.1
Haryana,Panchkula,2005,0.22
Haryana,Panchkula,2006,1.3
Haryana,Panchkula,2007,
Haryana,Panchkula,2008,
Haryana,Panchkula,2009,0.78999996
Haryana,Panchkula,2010,1.61
Haryana,Panchkula,2011,
Haryana,Panchkula,2012,2.2
Haryana,Panchkula,2013,1.2733333
Haryana,Panchkula,2014,-2.4066665
Haryana,Panchkula,2015,1.7088889
Haryana,Panchkula,2016,
Haryana,Panchkula,2017,
Haryana,Panchkula,2018,0
Haryana,Panipat,2000,5.8080001
Haryana,Panipat,2001,1.0799999
Haryana,Panipat,2002,
Haryana,Panipat,2003,
Haryana,Panipat,2004,9.0799999
Haryana,Panipat,2005,1.9
Haryana,Panipat,2006,10.193334
Haryana,Panipat,2007,2.7866666
Haryana,Panipat,2008,8.5599995
Haryana,Panipat,2009,7.2171426
Haryana,Panipat,2010,1.3089103
Haryana,Panipat,2011,
Haryana,Panipat,2012,6
Haryana,Panipat,2013,4.4590893
Haryana,Panipat,2014,3.6342859
Haryana,Panipat,2015,0.75800002
Haryana,Panipat,2016,4.7733331
Haryana,Panipat,2017,
Haryana,Panipat,2018,0
Haryana,Rewari,2000,5.6999998
Haryana,Rewari,2001,0.14
Haryana,Rewari,2002,
Haryana,Rewari,2003,
Haryana,Rewari,2004,4.4520001
Haryana,Rewari,2005,9.3600006
Haryana,Rewari,2006,6.5285716
Haryana,Rewari,2007,6.373333
Haryana,Rewari,2008,17.154999
Haryana,Rewari,2009,7.0733333
Haryana,Rewari,2010,6.2799997
Haryana,Rewari,2011,
Haryana,Rewari,2012,7.8066664
Haryana,Rewari,2013,8.6599998
Haryana,Rewari,2014,2.1860001
Haryana,Rewari,2015,
Haryana,Rewari,2016,-138.38
Haryana,Rewari,2017,
Haryana,Rewari,2018,0
Haryana,Rohtak,2000,5.21
Haryana,Rohtak,2001,
Haryana,Rohtak,2002,
Haryana,Rohtak,2003,
Haryana,Rohtak,2004,4.4349999
Haryana,Rohtak,2005,7.04
Haryana,Rohtak,2006,
Haryana,Rohtak,2007,6.52
Haryana,Rohtak,2008,16.98
Haryana,Rohtak,2009,7.184
Haryana,Rohtak,2010,2.872
Haryana,Rohtak,2011,
Haryana,Rohtak,2012,11.034286
Haryana,Rohtak,2013,3.7700002
Haryana,Rohtak,2014,-6.4200001
Haryana,Rohtak,2015,-9.0092306
Haryana,Rohtak,2016,
Haryana,Rohtak,2017,
Haryana,Rohtak,2018,0
Haryana,Sirsa,2000,5.4733334
Haryana,Sirsa,2001,
Haryana,Sirsa,2002,
Haryana,Sirsa,2003,
Haryana,Sirsa,2004,8.4775
Haryana,Sirsa,2005,15.768333
Haryana,Sirsa,2006,9.75
Haryana,Sirsa,2007,1.8333334
Haryana,Sirsa,2008,11.56
Haryana,Sirsa,2009,14.828571
Haryana,Sirsa,2010,8.3688889
Haryana,Sirsa,2011,
Haryana,Sirsa,2012,3.7
Haryana,Sirsa,2013,5.9466667
Haryana,Sirsa,2014,-13.7864
Haryana,Sirsa,2015,
Haryana,Sirsa,2016,-21.786667
Haryana,Sirsa,2017,
Haryana,Sirsa,2018,0
Haryana,Sonipat,2000,8.3800001
Haryana,Sonipat,2001,0.46000001
Haryana,Sonipat,2002,
Haryana,Sonipat,2003,
Haryana,Sonipat,2004,4.0120001
Haryana,Sonipat,2005,0.97333336
Haryana,Sonipat,2006,10.006
Haryana,Sonipat,2007,4.4961143
Haryana,Sonipat,2008,6.5865674
Haryana,Sonipat,2009,7.52
Haryana,Sonipat,2010,4.8740001
Haryana,Sonipat,2011,
Haryana,Sonipat,2012,5.5596929
Haryana,Sonipat,2013,4.9925003
Haryana,Sonipat,2014,1.0930769
Haryana,Sonipat,2015,-5.7459998
Haryana,Sonipat,2016,-6.5799999
Haryana,Sonipat,2017,
Haryana,Sonipat,2018,0
Haryana,Yamunanagar,2000,2.6371429
Haryana,Yamunanagar,2001,0.94
Haryana,Yamunanagar,2002,1.3149999
Haryana,Yamunanagar,2003,
Haryana,Yamunanagar,2004,2.8805237
Haryana,Yamunanagar,2005,1.2919999
Haryana,Yamunanagar,2006,3.2639999
Haryana,Yamunanagar,2007,2.7422223
Haryana,Yamunanagar,2008,3.02
Haryana,Yamunanagar,2009,2.3099999
Haryana,Yamunanagar,2010,3.7885714
Haryana,Yamunanagar,2011,
Haryana,Yamunanagar,2012,2.8733335
Haryana,Yamunanagar,2013,2.4319999
Haryana,Yamunanagar,2014,2.9466667
Haryana,Yamunanagar,2015,
Haryana,Yamunanagar,2016,-1.29
Haryana,Yamunanagar,2017,
Haryana,Yamunanagar,2018,0
Himachal Pradesh,Chamba,2000,
Himachal Pradesh,Chamba,2001,
Himachal Pradesh,Chamba,2002,
Himachal Pradesh,Chamba,2003,
Himachal Pradesh,Chamba,2004,
Himachal Pradesh,Chamba,2005,
Himachal Pradesh,Chamba,2006,
Himachal Pradesh,Chamba,2007,
Himachal Pradesh,Chamba,2008,
Himachal Pradesh,Chamba,2009,
Himachal Pradesh,Chamba,2010,
Himachal Pradesh,Chamba,2011,
Himachal Pradesh,Chamba,2012,
Himachal Pradesh,Chamba,2013,
Himachal Pradesh,Chamba,2014,
Himachal Pradesh,Chamba,2015,
Himachal Pradesh,Chamba,2016,
Himachal Pradesh,Chamba,2017,
Himachal Pradesh,Chamba,2018,0
Himachal Pradesh,Hamirpur,2005,-2.3
Himachal Pradesh,Hamirpur,2007,-0.82499999
Himachal Pradesh,Hamirpur,2013,-1.765
Himachal Pradesh,Hamirpur,2014,
Himachal Pradesh,Hamirpur,2016,-1.7079089
Himachal Pradesh,Kangra,2000,-0.93888891
Himachal Pradesh,Kangra,2001,
Himachal Pradesh,Kangra,2002,-0.57999998
Himachal Pradesh,Kangra,2003,-1.102
Himachal Pradesh,Kangra,2004,-0.84083337
Himachal Pradesh,Kangra,2005,-0.94695652
Himachal Pradesh,Kangra,2006,-1.296923
Himachal Pradesh,Kangra,2007,-1.2127273
Himachal Pradesh,Kangra,2008,-1.2817391
Himachal Pradesh,Kangra,2009,-0.092499994
Himachal Pradesh,Kangra,2010,-0.96347827
Himachal Pradesh,Kangra,2011,0.39520001
Himachal Pradesh,Kangra,2012,0.1375
Himachal Pradesh,Kangra,2013,-1.0200001
Himachal Pradesh,Kangra,2014,-1.332
Himachal Pradesh,Kangra,2015,-1.0855556
Himachal Pradesh,Kangra,2016,
Himachal Pradesh,Kangra,2017,
Himachal Pradesh,Kangra,2018,0
Himachal Pradesh,Kullu,2000,
Himachal Pradesh,Kullu,2001,-2
Himachal Pradesh,Kullu,2002,-2.99
Himachal Pradesh,Kullu,2003,-2.9933333
Himachal Pradesh,Kullu,2004,
Himachal Pradesh,Kullu,2005,-2.0599999
Himachal Pradesh,Kullu,2006,-2.1466668
Himachal Pradesh,Kullu,2007,-2.3999999
Himachal Pradesh,Kullu,2008,-2.5999999
Himachal Pradesh,Kullu,2009,-1.3200001
Himachal Pradesh,Kullu,2010,-0.20666665
Himachal Pradesh,Kullu,2011,-1.4466667
Himachal Pradesh,Kullu,2012,-3.5266666
Himachal Pradesh,Kullu,2013,
Himachal Pradesh,Kullu,2014,
Himachal Pradesh,Kullu,2015,
Himachal Pradesh,Kullu,2016,
Himachal Pradesh,Kullu,2017,
Himachal Pradesh,Kullu,2018,0
Himachal Pradesh,Mandi,2000,
Himachal Pradesh,Mandi,2001,
Himachal Pradesh,Mandi,2002,-2.2088888
Himachal Pradesh,Mandi,2003,-1.8844445
Himachal Pradesh,Mandi,2004,0.2422222
Himachal Pradesh,Mandi,2005,-1.4555556
Himachal Pradesh,Mandi,2006,-1.0022222
Himachal Pradesh,Mandi,2007,-2.3857143
Himachal Pradesh,Mandi,2008,-2.5111113
Himachal Pradesh,Mandi,2009,-1.3444445
Himachal Pradesh,Mandi,2010,-0.41
Himachal Pradesh,Mandi,2011,-1.5355556
Himachal Pradesh,Mandi,2012,-2.05
Himachal Pradesh,Mandi,2013,
Himachal Pradesh,Mandi,2014,-4.3000002
Himachal Pradesh,Mandi,2015,-4.8200002
Himachal Pradesh,Mandi,2016,
Himachal Pradesh,Mandi,2017,
Himachal Pradesh,Mandi,2018,0
Himachal Pradesh,Sirmaur,2000,
Himachal Pradesh,Sirmaur,2001,
Himachal Pradesh,Sirmaur,2002,
Himachal Pradesh,Sirmaur,2003,-2.8828571
Himachal Pradesh,Sirmaur,2004,-1.26
