state,district,year,residualsodiumcarbonate
Odisha,Nuapada,2001,
Odisha,Nuapada,2002,
Odisha,Nuapada,2003,
Odisha,Nuapada,2004,
Odisha,Nuapada,2005,
Odisha,Nuapada,2006,
Odisha,Nuapada,2007,
Odisha,Nuapada,2008,
Odisha,Nuapada,2009,
Odisha,Nuapada,2010,
Odisha,Nuapada,2011,
Odisha,Nuapada,2016,
Odisha,Nuapada,2017,
Odisha,Puri,2000,
Odisha,Puri,2001,
Odisha,Puri,2002,
Odisha,Puri,2003,
Odisha,Puri,2004,
Odisha,Puri,2005,
Odisha,Puri,2006,
Odisha,Puri,2007,
Odisha,Puri,2008,
Odisha,Puri,2010,
Odisha,Puri,2011,
Odisha,Puri,2016,
Odisha,Puri,2017,
Odisha,Rayagada,2000,
Odisha,Rayagada,2001,
Odisha,Rayagada,2002,
Odisha,Rayagada,2003,
Odisha,Rayagada,2004,
Odisha,Rayagada,2005,
Odisha,Rayagada,2006,
Odisha,Rayagada,2007,
Odisha,Rayagada,2008,
Odisha,Rayagada,2010,
Odisha,Rayagada,2011,
Odisha,Rayagada,2016,
Odisha,Rayagada,2017,
Odisha,Sambalpur,2000,
Odisha,Sambalpur,2001,
Odisha,Sambalpur,2002,
Odisha,Sambalpur,2003,
Odisha,Sambalpur,2004,
Odisha,Sambalpur,2005,
Odisha,Sambalpur,2006,
Odisha,Sambalpur,2007,
Odisha,Sambalpur,2008,
Odisha,Sambalpur,2010,
Odisha,Sambalpur,2011,
Odisha,Sambalpur,2016,
Odisha,Sambalpur,2017,
Odisha,Sonepur,2000,
Odisha,Sonepur,2001,
Odisha,Sonepur,2002,
Odisha,Sonepur,2003,
Odisha,Sonepur,2004,
Odisha,Sonepur,2005,
Odisha,Sonepur,2006,
Odisha,Sonepur,2007,
Odisha,Sonepur,2008,
Odisha,Sonepur,2010,
Odisha,Sonepur,2011,
Odisha,Sonepur,2016,
Odisha,Sonepur,2017,
Odisha,Subarnapur,2000,
Odisha,Subarnapur,2001,
Odisha,Subarnapur,2002,
Odisha,Subarnapur,2003,
Odisha,Subarnapur,2004,
Odisha,Subarnapur,2005,
Odisha,Subarnapur,2006,
Odisha,Subarnapur,2007,
Odisha,Subarnapur,2008,
Odisha,Subarnapur,2010,
Odisha,Subarnapur,2011,
Odisha,Subarnapur,2016,
Odisha,Subarnapur,2017,
Odisha,Sundargarh,2000,
Odisha,Sundargarh,2001,
Odisha,Sundargarh,2002,
Odisha,Sundargarh,2003,
Odisha,Sundargarh,2004,
Odisha,Sundargarh,2005,
Odisha,Sundargarh,2006,
Odisha,Sundargarh,2007,
Odisha,Sundargarh,2008,
Odisha,Sundargarh,2010,
Odisha,Sundargarh,2011,
Odisha,Sundargarh,2016,
Odisha,Sundargarh,2017,
Pondicherry,Karaikal,2002,
Pondicherry,Karaikal,2003,
Pondicherry,Karaikal,2004,
Pondicherry,Karaikal,2007,
Pondicherry,Karaikal,2008,
Pondicherry,Karaikal,2009,
Pondicherry,Karaikal,2010,
Pondicherry,Karaikal,2011,
Pondicherry,Karaikal,2012,
Pondicherry,Karaikal,2013,
Pondicherry,Karaikal,2015,
Pondicherry,Karaikal,2017,
Pondicherry,Puducherry,2000,
Pondicherry,Puducherry,2003,
Pondicherry,Puducherry,2004,
Pondicherry,Puducherry,2008,
Pondicherry,Puducherry,2009,
Pondicherry,Puducherry,2010,
Pondicherry,Puducherry,2011,
Pondicherry,Puducherry,2012,
Pondicherry,Puducherry,2013,
Pondicherry,Puducherry,2014,
Pondicherry,Puducherry,2017,
Pondicherry,Yanam,2001,
Pondicherry,Yanam,2002,
Pondicherry,Yanam,2003,
Pondicherry,Yanam,2005,
Pondicherry,Yanam,2006,
Pondicherry,Yanam,2016,
Punjab,Amritsar,2003,
Punjab,Amritsar,2011,
Punjab,Amritsar,2017,
Punjab,Barnala,2003,
Punjab,Barnala,2011,
Punjab,Barnala,2013,
Punjab,Barnala,2017,
Punjab,Bathinda,2003,
Punjab,Bathinda,2011,
Punjab,Bathinda,2017,
Punjab,Faridkot,2001,
Punjab,Faridkot,2002,
Punjab,Faridkot,2003,
Punjab,Faridkot,2011,
Punjab,Faridkot,2015,
Punjab,Faridkot,2016,
Punjab,Faridkot,2017,
Punjab,Fatehgarh Sahib,2001,
Punjab,Fatehgarh Sahib,2003,
Punjab,Fatehgarh Sahib,2011,
Punjab,Fatehgarh Sahib,2017,
Punjab,Ferozepur,2001,
Punjab,Ferozepur,2002,
Punjab,Ferozepur,2003,
Punjab,Ferozepur,2011,
Punjab,Ferozepur,2015,
Punjab,Ferozepur,2017,
Punjab,Firozpur,2000,
Punjab,Firozpur,2001,
Punjab,Firozpur,2002,
Punjab,Firozpur,2003,
Punjab,Firozpur,2004,
Punjab,Firozpur,2005,
Punjab,Firozpur,2006,
Punjab,Firozpur,2007,
Punjab,Firozpur,2008,
Punjab,Firozpur,2009,
Punjab,Firozpur,2010,
Punjab,Firozpur,2011,
Punjab,Firozpur,2012,
Punjab,Firozpur,2013,
Punjab,Firozpur,2014,
Punjab,Firozpur,2015,
Punjab,Firozpur,2016,
Punjab,Firozpur,2017,
Punjab,Gurdaspur,2001,
Punjab,Gurdaspur,2003,
Punjab,Gurdaspur,2011,
Punjab,Gurdaspur,2017,
Punjab,Hoshiarpur,2002,
Punjab,Hoshiarpur,2003,
Punjab,Hoshiarpur,2011,
Punjab,Hoshiarpur,2015,
Punjab,Hoshiarpur,2017,
Punjab,Jalandhar,2001,
Punjab,Jalandhar,2002,
Punjab,Jalandhar,2003,
Punjab,Jalandhar,2011,
Punjab,Jalandhar,2015,
Punjab,Jalandhar,2017,
Punjab,Kapurthala,2001,
Punjab,Kapurthala,2003,
Punjab,Kapurthala,2011,
Punjab,Kapurthala,2015,
Punjab,Kapurthala,2017,
Punjab,Ludhiana,2002,
Punjab,Ludhiana,2003,
Punjab,Ludhiana,2008,
Punjab,Ludhiana,2011,
Punjab,Ludhiana,2017,
Punjab,Mansa,2003,
Punjab,Mansa,2011,
Punjab,Mansa,2016,
Punjab,Mansa,2017,
Punjab,Moga,2002,
Punjab,Moga,2003,
Punjab,Moga,2006,
Punjab,Moga,2007,
Punjab,Moga,2009,
Punjab,Moga,2011,
Punjab,Moga,2016,
Punjab,Moga,2017,
Punjab,Muktsar,2001,
Punjab,Muktsar,2002,
Punjab,Muktsar,2003,
Punjab,Muktsar,2011,
Punjab,Muktsar,2015,
Punjab,Muktsar,2016,
Punjab,Muktsar,2017,
Punjab,Patiala,2001,
Punjab,Patiala,2003,
Punjab,Patiala,2011,
Punjab,Patiala,2017,
Punjab,Rupnagar,2003,
Punjab,Rupnagar,2011,
Punjab,Rupnagar,2016,
Punjab,Rupnagar,2017,
Punjab,S.A.S Nagar,2001,
Punjab,S.A.S Nagar,2003,
Punjab,S.A.S Nagar,2005,
Punjab,S.A.S Nagar,2011,
Punjab,S.A.S Nagar,2012,
Punjab,S.A.S Nagar,2013,
Punjab,S.A.S Nagar,2016,
Punjab,S.A.S Nagar,2017,
Punjab,Sahibzada Ajit Singh Nagar,2001,
Punjab,Sahibzada Ajit Singh Nagar,2003,
Punjab,Sahibzada Ajit Singh Nagar,2011,
Punjab,Sahibzada Ajit Singh Nagar,2017,
Punjab,Sangrur,2003,
Punjab,Sangrur,2011,
Punjab,Sangrur,2017,
Punjab,Shahid Bhagat Singh Nagar,2002,
Punjab,Shahid Bhagat Singh Nagar,2003,
Punjab,Shahid Bhagat Singh Nagar,2011,
Punjab,Shahid Bhagat Singh Nagar,2015,
Punjab,Shahid Bhagat Singh Nagar,2017,
Punjab,Tarn Taran,2003,
Punjab,Tarn Taran,2011,
Punjab,Tarn Taran,2017,
Rajasthan,Ajmer,2003,
Rajasthan,Ajmer,2016,
Rajasthan,Ajmer,2017,
Rajasthan,Alwar,2003,
Rajasthan,Alwar,2016,
Rajasthan,Alwar,2017,
Rajasthan,Banswara,2003,
Rajasthan,Banswara,2016,
Rajasthan,Banswara,2017,
Rajasthan,Baran,2003,
Rajasthan,Baran,2016,
Rajasthan,Baran,2017,
Rajasthan,Barmer,2003,
Rajasthan,Barmer,2016,
Rajasthan,Barmer,2017,
Rajasthan,Bharatpur,2003,
Rajasthan,Bharatpur,2016,
Rajasthan,Bharatpur,2017,
Rajasthan,Bhilwara,2003,
Rajasthan,Bhilwara,2016,
Rajasthan,Bhilwara,2017,
Rajasthan,Bikaner,2003,
Rajasthan,Bikaner,2016,
Rajasthan,Bikaner,2017,
Rajasthan,Bundi,2003,
Rajasthan,Bundi,2007,
Rajasthan,Bundi,2017,
Rajasthan,Chittaurgarh,2000,
Rajasthan,Chittaurgarh,2001,
Rajasthan,Chittaurgarh,2002,
Rajasthan,Chittaurgarh,2003,
Rajasthan,Chittaurgarh,2004,
Rajasthan,Chittaurgarh,2005,
Rajasthan,Chittaurgarh,2006,
Rajasthan,Chittaurgarh,2007,
Rajasthan,Chittaurgarh,2008,
Rajasthan,Chittaurgarh,2009,
Rajasthan,Chittaurgarh,2010,
Rajasthan,Chittaurgarh,2013,
Rajasthan,Chittaurgarh,2015,
Rajasthan,Chittaurgarh,2016,
Rajasthan,Chittaurgarh,2017,
Rajasthan,Chittorgarh,2016,
Rajasthan,Chittorgarh,2017,
Rajasthan,Churu,2003,
Rajasthan,Churu,2016,
Rajasthan,Churu,2017,
Rajasthan,Dausa,2003,
Rajasthan,Dausa,2016,
Rajasthan,Dausa,2017,
Rajasthan,Dhaulpur,2000,
Rajasthan,Dhaulpur,2001,
Rajasthan,Dhaulpur,2003,
Rajasthan,Dhaulpur,2006,
Rajasthan,Dhaulpur,2008,
Rajasthan,Dhaulpur,2010,
Rajasthan,Dhaulpur,2011,
Rajasthan,Dhaulpur,2012,
Rajasthan,Dhaulpur,2013,
Rajasthan,Dhaulpur,2016,
Rajasthan,Dhaulpur,2017,
Rajasthan,Dholpur,2003,
Rajasthan,Dholpur,2016,
Rajasthan,Dholpur,2017,
Rajasthan,Dungarpur,2000,
Rajasthan,Dungarpur,2003,
Rajasthan,Dungarpur,2012,
Rajasthan,Dungarpur,2016,
Rajasthan,Dungarpur,2017,
Rajasthan,Ganganagar,2003,
Rajasthan,Ganganagar,2016,
Rajasthan,Ganganagar,2017,
Rajasthan,Hanumangarh,2003,
Rajasthan,Hanumangarh,2016,
Rajasthan,Hanumangarh,2017,
Rajasthan,Jaipur,2003,
Rajasthan,Jaipur,2016,
Rajasthan,Jaipur,2017,
Rajasthan,Jaisalmer,2003,
Rajasthan,Jaisalmer,2016,
Rajasthan,Jaisalmer,2017,
Rajasthan,Jalore,2006,
Rajasthan,Jalore,2016,
Rajasthan,Jalore,2017,
Rajasthan,Jhalawar,2000,
Rajasthan,Jhalawar,2003,
Rajasthan,Jhalawar,2008,
Rajasthan,Jhalawar,2016,
Rajasthan,Jhalawar,2017,
Rajasthan,Jhunjhunu,2003,
Rajasthan,Jhunjhunu,2016,
Rajasthan,Jhunjhunu,2017,
Rajasthan,Jhunjhunu,2018,
Rajasthan,Jhunjhunun,2000,
Rajasthan,Jhunjhunun,2001,
Rajasthan,Jhunjhunun,2002,
Rajasthan,Jhunjhunun,2003,
Rajasthan,Jhunjhunun,2013,
Rajasthan,Jhunjhunun,2016,
Rajasthan,Jhunjhunun,2017,
Rajasthan,Jhunjhunun,2018,
Rajasthan,Jodhpur,2003,
Rajasthan,Jodhpur,2005,
Rajasthan,Jodhpur,2016,
Rajasthan,Jodhpur,2017,
Rajasthan,Karauli,2003,
Rajasthan,Karauli,2016,
Rajasthan,Karauli,2017,
Rajasthan,Kota,2003,
Rajasthan,Kota,2016,
Rajasthan,Kota,2017,
Rajasthan,Nagaur,2003,
Rajasthan,Nagaur,2016,
Rajasthan,Nagaur,2017,
Rajasthan,Pali,2003,
Rajasthan,Pali,2016,
Rajasthan,Pali,2017,
Rajasthan,Pratapgarh,2002,
Rajasthan,Pratapgarh,2003,
Rajasthan,Pratapgarh,2017,
Rajasthan,Rajsamand,2003,
Rajasthan,Rajsamand,2016,
Rajasthan,Rajsamand,2017,
Rajasthan,Sawai Madhopur,2003,
Rajasthan,Sawai Madhopur,2016,
Rajasthan,Sawai Madhopur,2017,
Rajasthan,Sikar,2003,
Rajasthan,Sikar,2016,
Rajasthan,Sikar,2017,
Rajasthan,Sirohi,2003,
Rajasthan,Sirohi,2006,
Rajasthan,Sirohi,2016,
Rajasthan,Sirohi,2017,
Rajasthan,Tonk,2003,
Rajasthan,Tonk,2007,
Rajasthan,Tonk,2016,
Rajasthan,Tonk,2017,
Rajasthan,Udaipur,2003,
Rajasthan,Udaipur,2016,
Rajasthan,Udaipur,2017,
Tamil Nadu,Krishnagiri,2007,
Tamil Nadu,Sivaganga,2015,
Tamil Nadu,Vellore,2008,
Tamilnadu,Ariyalur,2000,
Tamilnadu,Ariyalur,2002,
Tamilnadu,Ariyalur,2003,
Tamilnadu,Ariyalur,2008,
Tamilnadu,Ariyalur,2012,
Tamilnadu,Ariyalur,2014,
Tamilnadu,Ariyalur,2017,
Tamilnadu,Chennai,2003,
Tamilnadu,Chennai,2005,
Tamilnadu,Chennai,2008,
Tamilnadu,Chennai,2011,
Tamilnadu,Chennai,2012,
Tamilnadu,Coimbatore,2003,
Tamilnadu,Coimbatore,2005,
Tamilnadu,Coimbatore,2008,
Tamilnadu,Coimbatore,2012,
Tamilnadu,Cuddalore,2000,
Tamilnadu,Cuddalore,2003,
Tamilnadu,Cuddalore,2004,
Tamilnadu,Cuddalore,2008,
Tamilnadu,Cuddalore,2012,
Tamilnadu,Dharmapuri,2003,
Tamilnadu,Dharmapuri,2005,
Tamilnadu,Dharmapuri,2007,
Tamilnadu,Dharmapuri,2008,
Tamilnadu,Dharmapuri,2009,
Tamilnadu,Dharmapuri,2010,
Tamilnadu,Dharmapuri,2012,
Tamilnadu,Dharmapuri,2016,
Tamilnadu,Dharmapuri,2017,
Tamilnadu,Dindigul,2003,
Tamilnadu,Dindigul,2008,
Tamilnadu,Dindigul,2012,
Tamilnadu,Dindigul,2017,
Tamilnadu,Erode,2003,
Tamilnadu,Erode,2008,
Tamilnadu,Erode,2012,
Tamilnadu,Kanchipuram,2003,
Tamilnadu,Kanchipuram,2008,
Tamilnadu,Kanchipuram,2010,
Tamilnadu,Kanchipuram,2012,
Tamilnadu,Kanniyakumari,2003,
Tamilnadu,Kanniyakumari,2005,
Tamilnadu,Kanniyakumari,2008,
Tamilnadu,Kanniyakumari,2012,
Tamilnadu,Kanniyakumari,2016,
Tamilnadu,Kanniyakumari,2017,
Tamilnadu,Karur,2000,
Tamilnadu,Karur,2002,
Tamilnadu,Karur,2003,
Tamilnadu,Karur,2004,
Tamilnadu,Karur,2005,
Tamilnadu,Karur,2006,
Tamilnadu,Karur,2008,
Tamilnadu,Karur,2010,
Tamilnadu,Karur,2012,
Tamilnadu,Karur,2017,
Tamilnadu,Krishnagiri,2003,
Tamilnadu,Krishnagiri,2005,
Tamilnadu,Krishnagiri,2008,
Tamilnadu,Krishnagiri,2012,
Tamilnadu,Krishnagiri,2013,
Tamilnadu,Krishnagiri,2014,
Tamilnadu,Madurai,2003,
Tamilnadu,Madurai,2008,
Tamilnadu,Madurai,2009,
Tamilnadu,Madurai,2011,
Tamilnadu,Madurai,2012,
Tamilnadu,Nagapattinam,2003,
Tamilnadu,Nagapattinam,2005,
Tamilnadu,Nagapattinam,2008,
Tamilnadu,Nagapattinam,2010,
Tamilnadu,Nagapattinam,2012,
Tamilnadu,Nagapattinam,2017,
Tamilnadu,Namakkal,2003,
Tamilnadu,Namakkal,2008,
Tamilnadu,Namakkal,2010,
Tamilnadu,Namakkal,2012,
Tamilnadu,Perambalur,2003,
Tamilnadu,Perambalur,2008,
Tamilnadu,Perambalur,2011,
Tamilnadu,Perambalur,2012,
Tamilnadu,Pudukkottai,2003,
Tamilnadu,Pudukkottai,2004,
Tamilnadu,Pudukkottai,2008,
Tamilnadu,Pudukkottai,2012,
Tamilnadu,Ramanathapuram,2003,
Tamilnadu,Ramanathapuram,2008,
Tamilnadu,Ramanathapuram,2010,
Tamilnadu,Ramanathapuram,2012,
Tamilnadu,Ramanathapuram,2017,
Tamilnadu,Salem,2003,
Tamilnadu,Salem,2008,
Tamilnadu,Salem,2011,
Tamilnadu,Salem,2012,
Tamilnadu,Salem,2015,
Tamilnadu,Salem,2017,
Tamilnadu,Sivaganga,2003,
Tamilnadu,Sivaganga,2008,
Tamilnadu,Sivaganga,2012,
Tamilnadu,Thanjavur,2003,
Tamilnadu,Thanjavur,2008,
Tamilnadu,Thanjavur,2010,
Tamilnadu,Thanjavur,2012,
Tamilnadu,Thanjavur,2015,
Tamilnadu,The Nilgiris,2000,
Tamilnadu,The Nilgiris,2002,
Tamilnadu,The Nilgiris,2003,
Tamilnadu,The Nilgiris,2004,
Tamilnadu,The Nilgiris,2005,
Tamilnadu,The Nilgiris,2008,
Tamilnadu,The Nilgiris,2009,
Tamilnadu,The Nilgiris,2010,
Tamilnadu,The Nilgiris,2011,
Tamilnadu,The Nilgiris,2012,
Tamilnadu,The Nilgiris,2016,
Tamilnadu,The Nilgiris,2017,
Tamilnadu,Theni,2003,
Tamilnadu,Theni,2007,
Tamilnadu,Theni,2008,
Tamilnadu,Theni,2011,
Tamilnadu,Theni,2012,
Tamilnadu,Theni,2015,
Tamilnadu,Theni,2016,
Tamilnadu,Thiruvallur,2000,
Tamilnadu,Thiruvallur,2003,
Tamilnadu,Thiruvallur,2009,
Tamilnadu,Thiruvallur,2012,
Tamilnadu,Thiruvarur,2003,
Tamilnadu,Thiruvarur,2008,
Tamilnadu,Thiruvarur,2010,
Tamilnadu,Thiruvarur,2012,
Tamilnadu,Thiruvarur,2015,
Tamilnadu,Thiruvarur,2017,
Tamilnadu,Thoothukkudi,2000,
Tamilnadu,Thoothukkudi,2003,
Tamilnadu,Thoothukkudi,2008,
Tamilnadu,Thoothukkudi,2012,
Tamilnadu,Thoothukkudi,2015,
Tamilnadu,Thoothukkudi,2016,
Tamilnadu,Tiruchirappalli,2003,
Tamilnadu,Tiruchirappalli,2008,
Tamilnadu,Tiruchirappalli,2011,
Tamilnadu,Tiruchirappalli,2012,
Tamilnadu,Tirunelveli,2003,
Tamilnadu,Tirunelveli,2008,
Tamilnadu,Tirunelveli,2010,
Tamilnadu,Tirunelveli,2012,
Tamilnadu,Tirunelveli,2016,
Tamilnadu,Tirunelveli,2017,
Tamilnadu,Tiruppur,2003,
Tamilnadu,Tiruppur,2008,
Tamilnadu,Tiruppur,2012,
Tamilnadu,Tiruvannamalai,2003,
Tamilnadu,Tiruvannamalai,2008,
Tamilnadu,Tiruvannamalai,2011,
Tamilnadu,Tiruvannamalai,2012,
Tamilnadu,Tiruvannamalai,2015,
Tamilnadu,Vellore,2003,
Tamilnadu,Vellore,2011,
Tamilnadu,Vellore,2012,
Tamilnadu,Vellore,2014,
Tamilnadu,Vellore,2015,
Tamilnadu,Villupuram,2001,
Tamilnadu,Villupuram,2003,
Tamilnadu,Villupuram,2005,
Tamilnadu,Villupuram,2008,
Tamilnadu,Villupuram,2011,
Tamilnadu,Villupuram,2012,
Tamilnadu,Villupuram,2015,
Tamilnadu,Viluppuram,2000,
Tamilnadu,Viluppuram,2001,
Tamilnadu,Viluppuram,2002,
Tamilnadu,Viluppuram,2003,
Tamilnadu,Viluppuram,2004,
Tamilnadu,Viluppuram,2005,
Tamilnadu,Viluppuram,2006,
Tamilnadu,Viluppuram,2007,
Tamilnadu,Viluppuram,2008,
Tamilnadu,Viluppuram,2009,
Tamilnadu,Viluppuram,2010,
Tamilnadu,Viluppuram,2011,
Tamilnadu,Viluppuram,2012,
Tamilnadu,Viluppuram,2013,
Tamilnadu,Viluppuram,2014,
Tamilnadu,Viluppuram,2015,
Tamilnadu,Viluppuram,2016,
Tamilnadu,Viluppuram,2017,
Tamilnadu,Virudhunagar,2000,
Tamilnadu,Virudhunagar,2002,
Tamilnadu,Virudhunagar,2003,
Tamilnadu,Virudhunagar,2004,
Tamilnadu,Virudhunagar,2008,
Tamilnadu,Virudhunagar,2010,
Tamilnadu,Virudhunagar,2012,
Tamilnadu,Virudhunagar,2015,
Tamilnadu,Virudhunagar,2016,
Telangana,Adilabad,2000,
Telangana,Adilabad,2001,
Telangana,Adilabad,2002,
Telangana,Adilabad,2003,
Telangana,Adilabad,2005,
Telangana,Adilabad,2006,
Telangana,Adilabad,2007,
Telangana,Adilabad,2008,
Telangana,Adilabad,2009,
Telangana,Adilabad,2010,
Telangana,Adilabad,2011,
Telangana,Adilabad,2012,
Telangana,Adilabad,2013,
Telangana,Adilabad,2016,
Telangana,Bhadradri Kothagudem,2000,
Telangana,Bhadradri Kothagudem,2001,
Telangana,Bhadradri Kothagudem,2002,
Telangana,Bhadradri Kothagudem,2003,
Telangana,Bhadradri Kothagudem,2004,
Telangana,Bhadradri Kothagudem,2006,
Telangana,Bhadradri Kothagudem,2011,
Telangana,Bhadradri Kothagudem,2012,
Telangana,Bhadradri Kothagudem,2016,
Telangana,Hanumakonda,2000,
Telangana,Hanumakonda,2001,
Telangana,Hanumakonda,2002,
Telangana,Hanumakonda,2003,
Telangana,Hanumakonda,2004,
Telangana,Hanumakonda,2005,
Telangana,Hanumakonda,2006,
Telangana,Hanumakonda,2007,
Telangana,Hanumakonda,2008,
Telangana,Hanumakonda,2009,
Telangana,Hanumakonda,2010,
Telangana,Hanumakonda,2011,
Telangana,Hanumakonda,2012,
Telangana,Hanumakonda,2013,
Telangana,Hanumakonda,2014,
Telangana,Hanumakonda,2015,
Telangana,Hanumakonda,2016,
Telangana,Hanumakonda,2017,
Telangana,Hanumakonda,2018,
Telangana,Hyderabad,2001,
Telangana,Hyderabad,2002,
Telangana,Hyderabad,2003,
Telangana,Hyderabad,2005,
Telangana,Hyderabad,2007,
Telangana,Hyderabad,2008,
Telangana,Hyderabad,2009,
Telangana,Hyderabad,2010,
Telangana,Hyderabad,2011,
Telangana,Hyderabad,2012,
Telangana,Hyderabad,2013,
Telangana,Hyderabad,2016,
Telangana,Jagitial,2000,
Telangana,Jagitial,2001,
Telangana,Jagitial,2002,
Telangana,Jagitial,2003,
Telangana,Jagitial,2005,
Telangana,Jagitial,2006,
Telangana,Jagitial,2007,
Telangana,Jagitial,2008,
Telangana,Jagitial,2009,
Telangana,Jagitial,2010,
Telangana,Jagitial,2011,
Telangana,Jagitial,2012,
Telangana,Jagitial,2016,
Telangana,Jangoan,2000,
Telangana,Jangoan,2001,
Telangana,Jangoan,2002,
Telangana,Jangoan,2003,
Telangana,Jangoan,2004,
Telangana,Jangoan,2005,
Telangana,Jangoan,2006,
Telangana,Jangoan,2007,
Telangana,Jangoan,2008,
Telangana,Jangoan,2009,
Telangana,Jangoan,2010,
Telangana,Jangoan,2011,
Telangana,Jangoan,2012,
Telangana,Jangoan,2013,
Telangana,Jangoan,2016,
Telangana,Jayashankar Bhupalapally,2000,
Telangana,Jayashankar Bhupalapally,2001,
Telangana,Jayashankar Bhupalapally,2002,
Telangana,Jayashankar Bhupalapally,2003,
Telangana,Jayashankar Bhupalapally,2004,
Telangana,Jayashankar Bhupalapally,2005,
Telangana,Jayashankar Bhupalapally,2006,
Telangana,Jayashankar Bhupalapally,2007,
Telangana,Jayashankar Bhupalapally,2008,
Telangana,Jayashankar Bhupalapally,2009,
Telangana,Jayashankar Bhupalapally,2010,
Telangana,Jayashankar Bhupalapally,2011,
Telangana,Jayashankar Bhupalapally,2012,
Telangana,Jayashankar Bhupalapally,2013,
Telangana,Jayashankar Bhupalapally,2016,
Telangana,Jogulamba Gadwal,2000,
Telangana,Jogulamba Gadwal,2001,
Telangana,Jogulamba Gadwal,2002,
Telangana,Jogulamba Gadwal,2005,
Telangana,Jogulamba Gadwal,2006,
Telangana,Jogulamba Gadwal,2007,
Telangana,Jogulamba Gadwal,2008,
Telangana,Jogulamba Gadwal,2009,
Telangana,Jogulamba Gadwal,2010,
Telangana,Jogulamba Gadwal,2011,
Telangana,Jogulamba Gadwal,2012,
Telangana,Jogulamba Gadwal,2013,
Telangana,Jogulamba Gadwal,2016,
Telangana,Kamareddy,2000,
Telangana,Kamareddy,2001,
Telangana,Kamareddy,2002,
Telangana,Kamareddy,2003,
Telangana,Kamareddy,2004,
Telangana,Kamareddy,2005,
Telangana,Kamareddy,2006,
Telangana,Kamareddy,2007,
Telangana,Kamareddy,2009,
Telangana,Kamareddy,2010,
Telangana,Kamareddy,2011,
Telangana,Kamareddy,2012,
Telangana,Kamareddy,2016,
Telangana,Karimnagar,2000,
Telangana,Karimnagar,2001,
Telangana,Karimnagar,2002,
Telangana,Karimnagar,2003,
Telangana,Karimnagar,2005,
Telangana,Karimnagar,2006,
Telangana,Karimnagar,2007,
Telangana,Karimnagar,2009,
Telangana,Karimnagar,2010,
Telangana,Karimnagar,2011,
Telangana,Karimnagar,2012,
Telangana,Karimnagar,2013,
Telangana,Karimnagar,2016,
Telangana,Khammam,2000,
Telangana,Khammam,2001,
Telangana,Khammam,2002,
Telangana,Khammam,2003,
Telangana,Khammam,2004,
Telangana,Khammam,2006,
Telangana,Khammam,2009,
Telangana,Khammam,2010,
Telangana,Khammam,2011,
Telangana,Khammam,2012,
Telangana,Khammam,2013,
Telangana,Khammam,2016,
Telangana,Kumuram Bheem Asifabad,2000,
Telangana,Kumuram Bheem Asifabad,2001,
Telangana,Kumuram Bheem Asifabad,2002,
Telangana,Kumuram Bheem Asifabad,2003,
Telangana,Kumuram Bheem Asifabad,2005,
Telangana,Kumuram Bheem Asifabad,2006,
Telangana,Kumuram Bheem Asifabad,2007,
Telangana,Kumuram Bheem Asifabad,2008,
Telangana,Kumuram Bheem Asifabad,2009,
Telangana,Kumuram Bheem Asifabad,2010,
Telangana,Kumuram Bheem Asifabad,2011,
Telangana,Kumuram Bheem Asifabad,2012,
Telangana,Kumuram Bheem Asifabad,2013,
Telangana,Kumuram Bheem Asifabad,2016,
Telangana,Mahabubabad,2000,
Telangana,Mahabubabad,2001,
Telangana,Mahabubabad,2002,
Telangana,Mahabubabad,2003,
Telangana,Mahabubabad,2004,
Telangana,Mahabubabad,2005,
Telangana,Mahabubabad,2006,
Telangana,Mahabubabad,2007,
Telangana,Mahabubabad,2008,
Telangana,Mahabubabad,2009,
Telangana,Mahabubabad,2010,
Telangana,Mahabubabad,2011,
Telangana,Mahabubabad,2012,
Telangana,Mahabubabad,2013,
Telangana,Mahabubabad,2016,
Telangana,Mahabubnagar,2000,
Telangana,Mahabubnagar,2001,
Telangana,Mahabubnagar,2002,
Telangana,Mahabubnagar,2003,
Telangana,Mahabubnagar,2004,
Telangana,Mahabubnagar,2005,
Telangana,Mahabubnagar,2006,
Telangana,Mahabubnagar,2007,
Telangana,Mahabubnagar,2008,
Telangana,Mahabubnagar,2009,
Telangana,Mahabubnagar,2010,
Telangana,Mahabubnagar,2011,
Telangana,Mahabubnagar,2012,
Telangana,Mahabubnagar,2016,
Telangana,Mancherial,2000,
Telangana,Mancherial,2001,
Telangana,Mancherial,2002,
Telangana,Mancherial,2003,
Telangana,Mancherial,2005,
Telangana,Mancherial,2006,
Telangana,Mancherial,2007,
Telangana,Mancherial,2008,
Telangana,Mancherial,2009,
Telangana,Mancherial,2010,
Telangana,Mancherial,2011,
Telangana,Mancherial,2012,
Telangana,Mancherial,2013,
Telangana,Mancherial,2016,
Telangana,Medak,2001,
Telangana,Medak,2002,
Telangana,Medak,2003,
Telangana,Medak,2004,
Telangana,Medak,2005,
Telangana,Medak,2006,
Telangana,Medak,2008,
Telangana,Medak,2009,
Telangana,Medak,2010,
Telangana,Medak,2011,
Telangana,Medak,2012,
Telangana,Medak,2016,
Telangana,Medchal Malkajgiri,2000,
Telangana,Medchal Malkajgiri,2001,
Telangana,Medchal Malkajgiri,2002,
Telangana,Medchal Malkajgiri,2003,
